fecha;tmin
2008-12-15;297,20
2008-12-16;294,60
2008-12-17;296,30
2008-12-18;301,70
2008-12-19;298,50
2008-12-20;296,90
2008-12-21;298,70
2008-12-22;302,10
2008-12-23;293,40
2008-12-24;291,30
2008-12-25;294,80
2008-12-26;297,60
2008-12-27;297,70
2008-12-28;294,70
2008-12-29;296,60
2008-12-30;298,00
2008-12-31;293,80
2009-01-01;294,80
2009-01-02;292,80
2009-01-03;292,80
2009-01-04;294,00
2009-01-05;293,50
2009-01-06;293,40
2009-01-07;298,60
2009-01-08;297,70
2009-01-09;297,10
2009-01-10;297,20
2009-01-11;294,50
2009-01-12;299,30
2009-01-13;299,90
