fecha;radsup
2008-12-15;28,72
2008-12-16;29,26
2008-12-17;25,27
2008-12-18;19,77
2008-12-19;16,17
2008-12-20;15,58
2008-12-21;25,05
2008-12-22;15,38
2008-12-23;8,08
2008-12-24;11,79
2008-12-25;14,32
2008-12-26;9,03
2008-12-27;20,86
2008-12-28;5,13
2008-12-29;11,25
2008-12-30;20,84
2008-12-31;2,96
2009-01-01;21,30
2009-01-02;26,15
2009-01-03;15,58
2009-01-04;6,61
2009-01-05;29,91
2009-01-06;27,61
2009-01-07;27,01
2009-01-08;20,34
2009-01-09;15,73
2009-01-10;5,25
2009-01-11;15,53
2009-01-12;5,29
2009-01-13;10,34
