fecha;hrmean
2009-02-20;49,89
2009-02-21;37,44
2009-02-22;54,72
2009-02-23;81,34
2009-02-24;75,65
2009-02-25;59,16
2009-02-26;54,11
2009-02-27;83,32
2009-02-28;82,43
2009-03-01;80,64
2009-03-02;93,46
2009-03-03;84,49
2009-03-04;66,77
2009-03-05;60,76
2009-03-06;52,39
2009-03-07;47,74
2009-03-08;45,32
2009-03-09;50,73
2009-03-10;86,39
2009-03-11;87,02
2009-03-12;71,56
2009-03-13;59,94
2009-03-14;50,03
2009-03-15;49,05
2009-03-16;51,25
2009-03-17;60,52
2009-03-18;97,40
2009-03-19;78,59
2009-03-20;65,77
2009-03-21;66,22
