fecha;hrmean
2009-02-20;54,54
2009-02-21;39,62
2009-02-22;42,97
2009-02-23;87,24
2009-02-24;97,12
2009-02-25;84,72
2009-02-26;88,65
2009-02-27;97,40
2009-02-28;99,08
2009-03-01;99,00
2009-03-02;92,02
2009-03-03;96,92
2009-03-04;93,84
2009-03-05;83,59
2009-03-06;93,42
2009-03-07;97,58
2009-03-08;76,26
2009-03-09;78,50
2009-03-10;81,36
2009-03-11;80,58
2009-03-12;73,07
2009-03-13;63,79
2009-03-14;67,98
2009-03-15;63,08
2009-03-16;55,67
2009-03-17;82,43
2009-03-18;83,54
2009-03-19;66,48
2009-03-20;80,53
2009-03-21;93,39
