fecha;tmax
2009-02-20;312,50
2009-02-21;310,00
2009-02-22;305,80
2009-02-23;301,50
2009-02-24;297,30
2009-02-25;303,30
2009-02-26;305,00
2009-02-27;306,30
2009-02-28;302,30
2009-03-01;301,60
2009-03-02;300,10
2009-03-03;303,00
2009-03-04;304,40
2009-03-05;299,10
2009-03-06;299,70
2009-03-07;301,80
2009-03-08;304,00
2009-03-09;306,40
2009-03-10;305,40
2009-03-11;305,20
2009-03-12;301,60
2009-03-13;301,90
2009-03-14;303,30
2009-03-15;303,70
2009-03-16;300,70
2009-03-17;303,50
2009-03-18;304,80
2009-03-19;306,90
2009-03-20;307,30
2009-03-21;308,20
