fecha;tmin
2009-02-20;298,40
2009-02-21;302,30
2009-02-22;299,80
2009-02-23;295,30
2009-02-24;295,30
2009-02-25;294,70
2009-02-26;295,00
2009-02-27;295,10
2009-02-28;297,10
2009-03-01;297,70
2009-03-02;297,60
2009-03-03;294,80
2009-03-04;293,50
2009-03-05;294,60
2009-03-06;295,60
2009-03-07;292,50
2009-03-08;289,50
2009-03-09;288,90
2009-03-10;293,50
2009-03-11;296,80
2009-03-12;296,80
2009-03-13;295,90
2009-03-14;296,00
2009-03-15;296,70
2009-03-16;300,30
2009-03-17;300,10
2009-03-18;303,00
2009-03-19;298,80
2009-03-20;300,50
2009-03-21;297,30
