fecha;radsup
2009-02-20;13,80
2009-02-21;22,93
2009-02-22;6,34
2009-02-23;8,08
2009-02-24;4,08
2009-02-25;9,16
2009-02-26;11,24
2009-02-27;16,03
2009-02-28;3,02
2009-03-01;8,63
2009-03-02;17,80
2009-03-03;19,57
2009-03-04;2,12
2009-03-05;3,53
2009-03-06;21,70
2009-03-07;4,76
2009-03-08;5,79
2009-03-09;13,43
2009-03-10;7,98
2009-03-11;23,92
2009-03-12;23,22
2009-03-13;22,67
2009-03-14;22,86
2009-03-15;22,55
2009-03-16;15,40
2009-03-17;9,99
2009-03-18;17,01
2009-03-19;5,14
2009-03-20;4,37
2009-03-21;7,55
