fecha;radsup
2009-02-20;18,97
2009-02-21;16,94
2009-02-22;11,66
2009-02-23;11,74
2009-02-24;18,46
2009-02-25;10,15
2009-02-26;6,22
2009-02-27;17,85
2009-02-28;22,11
2009-03-01;23,62
2009-03-02;9,14
2009-03-03;20,52
2009-03-04;17,29
2009-03-05;20,44
2009-03-06;6,59
2009-03-07;4,75
2009-03-08;24,15
2009-03-09;23,89
2009-03-10;23,72
2009-03-11;23,49
2009-03-12;23,56
2009-03-13;23,08
2009-03-14;21,48
2009-03-15;15,88
2009-03-16;2,86
2009-03-17;2,70
2009-03-18;7,98
2009-03-19;22,78
2009-03-20;23,01
2009-03-21;22,38
