fecha;radsup
2009-02-20;14,68
2009-02-21;20,11
2009-02-22;15,01
2009-02-23;7,08
2009-02-24;7,47
2009-02-25;3,76
2009-02-26;12,34
2009-02-27;18,30
2009-02-28;5,28
2009-03-01;9,10
2009-03-02;6,64
2009-03-03;12,17
2009-03-04;20,41
2009-03-05;21,47
2009-03-06;17,18
2009-03-07;3,64
2009-03-08;20,88
2009-03-09;23,74
2009-03-10;23,88
2009-03-11;23,76
2009-03-12;23,60
2009-03-13;20,67
2009-03-14;8,53
2009-03-15;21,23
2009-03-16;7,29
2009-03-17;18,64
2009-03-18;21,34
2009-03-19;5,40
2009-03-20;2,91
2009-03-21;2,55
