fecha;radsup
2009-02-20;16,48
2009-02-21;19,73
2009-02-22;16,67
2009-02-23;5,75
2009-02-24;14,61
2009-02-25;22,82
2009-02-26;23,78
2009-02-27;6,21
2009-02-28;13,20
2009-03-01;14,12
2009-03-02;15,11
2009-03-03;17,92
2009-03-04;23,44
2009-03-05;16,62
2009-03-06;22,09
2009-03-07;23,67
2009-03-08;18,47
2009-03-09;13,87
2009-03-10;8,53
2009-03-11;11,46
2009-03-12;20,21
2009-03-13;21,98
2009-03-14;18,75
2009-03-15;17,61
2009-03-16;11,61
2009-03-17;14,87
2009-03-18;3,44
2009-03-19;20,16
2009-03-20;21,82
2009-03-21;21,18
