fecha;tmin
2009-02-20;298,30
2009-02-21;303,20
2009-02-22;297,90
2009-02-23;296,40
2009-02-24;295,50
2009-02-25;291,70
2009-02-26;293,40
2009-02-27;294,20
2009-02-28;294,70
2009-03-01;294,00
2009-03-02;292,50
2009-03-03;293,10
2009-03-04;294,80
2009-03-05;295,10
2009-03-06;295,90
2009-03-07;296,50
2009-03-08;293,40
2009-03-09;290,70
2009-03-10;288,20
2009-03-11;288,60
2009-03-12;288,80
2009-03-13;289,40
2009-03-14;292,20
2009-03-15;292,00
2009-03-16;292,70
2009-03-17;292,50
2009-03-18;291,70
2009-03-19;292,80
2009-03-20;290,10
2009-03-21;289,30
