fecha;tmin
2009-01-26;297,80
2009-01-27;299,10
2009-01-28;299,20
2009-01-29;297,30
2009-01-30;297,40
2009-01-31;300,30
2009-02-01;301,40
2009-02-02;297,80
2009-02-03;297,10
2009-02-04;296,80
2009-02-05;298,80
2009-02-06;298,20
2009-02-07;298,80
2009-02-08;296,50
2009-02-09;296,80
2009-02-10;293,50
2009-02-11;296,90
2009-02-12;297,20
2009-02-13;297,10
2009-02-14;296,50
2009-02-15;295,40
2009-02-16;295,60
2009-02-17;295,40
2009-02-18;297,80
2009-02-19;299,40
2009-02-20;300,00
2009-02-21;295,40
2009-02-22;296,30
2009-02-23;298,40
2009-02-24;298,30
