fecha;hrmean
2009-01-26;46,23
2009-01-27;43,20
2009-01-28;80,42
2009-01-29;65,13
2009-01-30;68,88
2009-01-31;77,08
2009-02-01;62,20
2009-02-02;56,09
2009-02-03;62,58
2009-02-04;55,92
2009-02-05;65,95
2009-02-06;46,99
2009-02-07;63,04
2009-02-08;60,93
2009-02-09;79,73
2009-02-10;72,82
2009-02-11;57,87
2009-02-12;49,28
2009-02-13;68,28
2009-02-14;57,67
2009-02-15;66,61
2009-02-16;55,44
2009-02-17;42,72
2009-02-18;41,07
2009-02-19;38,77
2009-02-20;37,60
2009-02-21;37,43
2009-02-22;35,95
2009-02-23;46,81
2009-02-24;41,85
