fecha;hrmean
2009-01-26;48,89
2009-01-27;54,57
2009-01-28;57,39
2009-01-29;43,62
2009-01-30;49,30
2009-01-31;79,20
2009-02-01;96,56
2009-02-02;97,52
2009-02-03;95,37
2009-02-04;68,44
2009-02-05;56,93
2009-02-06;64,75
2009-02-07;63,01
2009-02-08;53,70
2009-02-09;67,30
2009-02-10;67,57
2009-02-11;77,71
2009-02-12;86,18
2009-02-13;94,94
2009-02-14;78,24
2009-02-15;62,76
2009-02-16;61,18
2009-02-17;62,90
2009-02-18;64,17
2009-02-19;58,06
2009-02-20;60,65
2009-02-21;61,91
2009-02-22;81,67
2009-02-23;61,75
2009-02-24;62,24
