fecha;tmax
2009-01-26;311,00
2009-01-27;310,10
2009-01-28;307,90
2009-01-29;300,60
2009-01-30;306,40
2009-01-31;308,70
2009-02-01;307,30
2009-02-02;308,40
2009-02-03;310,60
2009-02-04;308,80
2009-02-05;308,00
2009-02-06;309,00
2009-02-07;309,40
2009-02-08;308,70
2009-02-09;306,40
2009-02-10;309,30
2009-02-11;309,60
2009-02-12;309,20
2009-02-13;310,30
2009-02-14;309,50
2009-02-15;310,50
2009-02-16;310,10
2009-02-17;310,20
2009-02-18;305,30
2009-02-19;303,80
2009-02-20;300,20
2009-02-21;308,40
2009-02-22;309,70
2009-02-23;311,40
2009-02-24;312,60
