fecha;tmin
2009-01-26;298,10
2009-01-27;300,10
2009-01-28;298,00
2009-01-29;295,30
2009-01-30;294,30
2009-01-31;298,30
2009-02-01;293,40
2009-02-02;292,70
2009-02-03;294,70
2009-02-04;294,30
2009-02-05;295,70
2009-02-06;296,70
2009-02-07;299,00
2009-02-08;301,20
2009-02-09;299,00
2009-02-10;293,40
2009-02-11;290,60
2009-02-12;288,60
2009-02-13;293,00
2009-02-14;295,50
2009-02-15;296,20
2009-02-16;296,30
2009-02-17;297,50
2009-02-18;296,70
2009-02-19;289,30
2009-02-20;287,50
2009-02-21;288,90
2009-02-22;285,20
2009-02-23;286,30
2009-02-24;287,10
