fecha;hrmean
2009-01-26;45,64
2009-01-27;47,79
2009-01-28;76,36
2009-01-29;92,54
2009-01-30;64,58
2009-01-31;54,75
2009-02-01;45,91
2009-02-02;47,25
2009-02-03;51,09
2009-02-04;38,60
2009-02-05;45,23
2009-02-06;44,54
2009-02-07;43,73
2009-02-08;51,72
2009-02-09;69,46
2009-02-10;56,12
2009-02-11;39,40
2009-02-12;49,58
2009-02-13;45,83
2009-02-14;38,77
2009-02-15;36,05
2009-02-16;38,43
2009-02-17;38,11
2009-02-18;74,50
2009-02-19;83,68
2009-02-20;93,11
2009-02-21;64,64
2009-02-22;54,43
2009-02-23;49,42
2009-02-24;44,91
