fecha;tmin
2009-01-26;298,00
2009-01-27;299,80
2009-01-28;295,80
2009-01-29;294,00
2009-01-30;295,00
2009-01-31;292,30
2009-02-01;299,00
2009-02-02;297,50
2009-02-03;295,90
2009-02-04;296,20
2009-02-05;299,50
2009-02-06;297,00
2009-02-07;295,40
2009-02-08;297,70
2009-02-09;298,00
2009-02-10;298,40
2009-02-11;300,90
2009-02-12;302,30
2009-02-13;300,90
2009-02-14;301,10
2009-02-15;302,10
2009-02-16;301,70
2009-02-17;301,80
2009-02-18;300,40
2009-02-19;296,70
2009-02-20;289,00
2009-02-21;287,70
2009-02-22;291,40
2009-02-23;292,70
2009-02-24;292,20
