fecha;hrmean
2009-01-26;47,50
2009-01-27;46,13
2009-01-28;62,30
2009-01-29;44,39
2009-01-30;50,60
2009-01-31;43,69
2009-02-01;43,65
2009-02-02;95,49
2009-02-03;94,04
2009-02-04;60,76
2009-02-05;43,81
2009-02-06;39,57
2009-02-07;46,56
2009-02-08;54,46
2009-02-09;91,38
2009-02-10;79,56
2009-02-11;46,89
2009-02-12;52,47
2009-02-13;89,78
2009-02-14;90,16
2009-02-15;52,24
2009-02-16;54,87
2009-02-17;73,55
2009-02-18;79,86
2009-02-19;96,83
2009-02-20;85,20
2009-02-21;70,74
2009-02-22;65,06
2009-02-23;61,13
2009-02-24;63,83
