fecha;tmax
2009-01-26;312,20
2009-01-27;310,60
2009-01-28;311,10
2009-01-29;309,30
2009-01-30;310,40
2009-01-31;310,70
2009-02-01;308,70
2009-02-02;307,60
2009-02-03;309,80
2009-02-04;309,20
2009-02-05;309,40
2009-02-06;305,90
2009-02-07;300,70
2009-02-08;305,00
2009-02-09;306,60
2009-02-10;307,70
2009-02-11;307,90
2009-02-12;308,80
2009-02-13;307,40
2009-02-14;306,90
2009-02-15;308,00
2009-02-16;308,20
2009-02-17;307,90
2009-02-18;307,40
2009-02-19;307,40
2009-02-20;307,50
2009-02-21;306,00
2009-02-22;302,40
2009-02-23;302,30
2009-02-24;301,30
