fecha;tmin
2009-01-26;298,80
2009-01-27;299,50
2009-01-28;295,20
2009-01-29;297,20
2009-01-30;298,50
2009-01-31;302,10
2009-02-01;299,10
2009-02-02;297,20
2009-02-03;294,70
2009-02-04;295,90
2009-02-05;297,60
2009-02-06;296,00
2009-02-07;295,20
2009-02-08;292,30
2009-02-09;292,50
2009-02-10;293,70
2009-02-11;294,10
2009-02-12;294,50
2009-02-13;294,00
2009-02-14;291,90
2009-02-15;295,30
2009-02-16;295,70
2009-02-17;292,30
2009-02-18;291,70
2009-02-19;294,10
2009-02-20;293,00
2009-02-21;296,30
2009-02-22;295,90
2009-02-23;296,10
2009-02-24;296,00
