fecha;hrmean
2009-01-26;42,50
2009-01-27;45,54
2009-01-28;64,33
2009-01-29;49,58
2009-01-30;55,18
2009-01-31;63,94
2009-02-01;69,24
2009-02-02;72,70
2009-02-03;48,12
2009-02-04;39,09
2009-02-05;43,28
2009-02-06;67,75
2009-02-07;87,96
2009-02-08;68,92
2009-02-09;50,47
2009-02-10;47,32
2009-02-11;46,00
2009-02-12;50,50
2009-02-13;68,30
2009-02-14;69,39
2009-02-15;51,03
2009-02-16;49,83
2009-02-17;46,66
2009-02-18;43,51
2009-02-19;44,16
2009-02-20;47,48
2009-02-21;64,24
2009-02-22;78,18
2009-02-23;89,64
2009-02-24;91,69
