fecha;hrmean
2002-12-23;84,26
2002-12-24;73,56
2002-12-25;72,54
2002-12-26;74,35
2002-12-27;72,53
2002-12-28;66,41
2002-12-29;58,26
2002-12-30;54,05
2002-12-31;50,95
2003-01-01;45,29
2003-01-02;84,50
2003-01-03;80,45
2003-01-04;96,47
2003-01-05;78,75
2003-01-06;68,43
2003-01-07;62,73
2003-01-08;94,74
2003-01-09;89,03
2003-01-10;78,17
2003-01-11;78,73
2003-01-12;76,19
2003-01-13;87,77
2003-01-14;96,60
2003-01-15;90,22
2003-01-16;80,60
2003-01-17;73,09
2003-01-18;94,23
2003-01-19;94,37
2003-01-20;88,99
2003-01-21;65,78
