fecha;tmin
2002-12-23;288,80
2002-12-24;287,30
2002-12-25;287,10
2002-12-26;289,90
2002-12-27;296,30
2002-12-28;295,40
2002-12-29;294,80
2002-12-30;293,50
2002-12-31;296,00
2003-01-01;296,70
2003-01-02;292,80
2003-01-03;289,80
2003-01-04;289,60
2003-01-05;290,80
2003-01-06;292,40
2003-01-07;294,80
2003-01-08;298,70
2003-01-09;291,90
2003-01-10;291,40
2003-01-11;296,40
2003-01-12;296,10
2003-01-13;293,70
2003-01-14;289,40
2003-01-15;288,30
2003-01-16;288,90
2003-01-17;290,40
2003-01-18;294,30
2003-01-19;295,50
2003-01-20;295,50
2003-01-21;296,10
