fecha;radsup
2002-12-23;3,37
2002-12-24;29,33
2002-12-25;30,62
2002-12-26;29,59
2002-12-27;30,01
2002-12-28;28,02
2002-12-29;28,44
2002-12-30;28,95
2002-12-31;23,14
2003-01-01;10,29
2003-01-02;7,80
2003-01-03;19,55
2003-01-04;17,54
2003-01-05;26,91
2003-01-06;27,17
2003-01-07;28,26
2003-01-08;27,98
2003-01-09;12,64
2003-01-10;4,84
2003-01-11;21,49
2003-01-12;26,77
2003-01-13;22,02
2003-01-14;9,01
2003-01-15;4,33
2003-01-16;7,21
2003-01-17;18,93
2003-01-18;20,00
2003-01-19;27,35
2003-01-20;28,54
2003-01-21;27,75
