fecha;tmin
2002-12-23;288,30
2002-12-24;287,40
2002-12-25;287,50
2002-12-26;290,00
2002-12-27;297,60
2002-12-28;297,80
2002-12-29;296,00
2002-12-30;298,90
2002-12-31;292,50
2003-01-01;294,40
2003-01-02;292,50
2003-01-03;287,00
2003-01-04;287,00
2003-01-05;290,90
2003-01-06;292,80
2003-01-07;287,90
2003-01-08;285,50
2003-01-09;285,10
2003-01-10;288,20
2003-01-11;294,60
2003-01-12;297,50
2003-01-13;296,80
2003-01-14;294,60
2003-01-15;297,40
2003-01-16;301,60
2003-01-17;301,60
2003-01-18;295,50
2003-01-19;295,40
2003-01-20;298,80
2003-01-21;301,60
