fecha;tmax
2002-12-23;303,50
2002-12-24;299,50
2002-12-25;301,30
2002-12-26;305,40
2002-12-27;301,60
2002-12-28;300,40
2002-12-29;303,90
2002-12-30;309,10
2002-12-31;312,50
2003-01-01;311,10
2003-01-02;308,30
2003-01-03;303,60
2003-01-04;301,90
2003-01-05;302,90
2003-01-06;299,60
2003-01-07;298,70
2003-01-08;296,20
2003-01-09;298,20
2003-01-10;297,70
2003-01-11;304,00
2003-01-12;305,90
2003-01-13;304,40
2003-01-14;299,50
2003-01-15;303,80
2003-01-16;304,80
2003-01-17;298,80
2003-01-18;297,50
2003-01-19;302,80
2003-01-20;299,70
2003-01-21;301,70
