fecha;hrmean
2002-12-23;80,47
2002-12-24;71,95
2002-12-25;71,78
2002-12-26;75,59
2002-12-27;71,16
2002-12-28;68,38
2002-12-29;64,53
2002-12-30;54,79
2002-12-31;50,59
2003-01-01;67,25
2003-01-02;60,94
2003-01-03;79,13
2003-01-04;89,99
2003-01-05;75,24
2003-01-06;60,46
2003-01-07;65,90
2003-01-08;79,09
2003-01-09;62,83
2003-01-10;83,65
2003-01-11;84,09
2003-01-12;87,35
2003-01-13;89,93
2003-01-14;75,87
2003-01-15;86,29
2003-01-16;88,02
2003-01-17;80,49
2003-01-18;71,07
2003-01-19;69,03
2003-01-20;61,87
2003-01-21;55,16
