fecha;radsup
2002-12-23;4,28
2002-12-24;28,92
2002-12-25;29,68
2002-12-26;28,68
2002-12-27;2,35
2002-12-28;11,17
2002-12-29;26,87
2002-12-30;25,40
2002-12-31;22,81
2003-01-01;16,70
2003-01-02;17,63
2003-01-03;8,87
2003-01-04;18,14
2003-01-05;23,71
2003-01-06;11,59
2003-01-07;28,82
2003-01-08;29,25
2003-01-09;12,81
2003-01-10;20,62
2003-01-11;27,77
2003-01-12;27,83
2003-01-13;21,59
2003-01-14;21,30
2003-01-15;17,49
2003-01-16;22,93
2003-01-17;22,81
2003-01-18;28,75
2003-01-19;27,15
2003-01-20;22,76
2003-01-21;22,54
