fecha;tmin
2002-12-23;289,50
2002-12-24;286,90
2002-12-25;286,50
2002-12-26;289,40
2002-12-27;295,30
2002-12-28;298,80
2002-12-29;298,40
2002-12-30;297,80
2002-12-31;300,20
2003-01-01;299,90
2003-01-02;298,10
2003-01-03;296,00
2003-01-04;296,10
2003-01-05;296,20
2003-01-06;294,70
2003-01-07;298,70
2003-01-08;302,20
2003-01-09;294,30
2003-01-10;291,60
2003-01-11;292,10
2003-01-12;291,80
2003-01-13;292,30
2003-01-14;295,70
2003-01-15;299,80
2003-01-16;299,00
2003-01-17;300,20
2003-01-18;300,10
2003-01-19;292,70
2003-01-20;291,70
2003-01-21;294,90
