fecha;hrmean
2002-12-23;88,39
2002-12-24;73,31
2002-12-25;72,24
2002-12-26;72,28
2002-12-27;70,74
2002-12-28;71,93
2002-12-29;69,56
2002-12-30;55,99
2002-12-31;49,50
2003-01-01;54,88
2003-01-02;62,38
2003-01-03;73,81
2003-01-04;76,75
2003-01-05;56,59
2003-01-06;62,69
2003-01-07;93,92
2003-01-08;99,21
2003-01-09;95,92
2003-01-10;96,16
2003-01-11;94,00
2003-01-12;73,12
2003-01-13;68,71
2003-01-14;98,13
2003-01-15;87,78
2003-01-16;78,75
2003-01-17;74,87
2003-01-18;74,83
2003-01-19;73,43
2003-01-20;70,14
2003-01-21;70,82
