fecha;tmin
2002-12-23;289,50
2002-12-24;287,60
2002-12-25;287,70
2002-12-26;289,50
2002-12-27;297,40
2002-12-28;298,20
2002-12-29;297,90
2002-12-30;298,90
2002-12-31;297,60
2003-01-01;297,70
2003-01-02;297,20
2003-01-03;296,80
2003-01-04;295,90
2003-01-05;294,10
2003-01-06;294,10
2003-01-07;295,40
2003-01-08;295,80
2003-01-09;296,20
2003-01-10;297,30
2003-01-11;291,20
2003-01-12;288,60
2003-01-13;290,50
2003-01-14;293,90
2003-01-15;295,30
2003-01-16;297,30
2003-01-17;296,70
2003-01-18;295,40
2003-01-19;295,40
2003-01-20;297,50
2003-01-21;299,10
