fecha;hrmean
2003-02-03;44,33
2003-02-04;42,83
2003-02-05;49,85
2003-02-06;44,77
2003-02-07;47,27
2003-02-08;80,86
2003-02-09;68,09
2003-02-10;59,78
2003-02-11;61,55
2003-02-12;55,55
2003-02-13;58,37
2003-02-14;58,85
2003-02-15;59,58
2003-02-16;59,24
2003-02-17;57,36
2003-02-18;52,41
2003-02-19;49,82
2003-02-20;51,62
2003-02-21;50,95
2003-02-22;52,18
2003-02-23;71,83
2003-02-24;58,62
2003-02-25;51,42
2003-02-26;52,22
2003-02-27;56,40
2003-02-28;55,10
2003-03-01;49,79
2003-03-02;58,41
2003-03-03;55,99
2003-03-04;56,34
