fecha;tmax
2003-02-03;310,70
2003-02-04;310,90
2003-02-05;310,80
2003-02-06;310,30
2003-02-07;311,00
2003-02-08;305,40
2003-02-09;298,70
2003-02-10;303,70
2003-02-11;304,40
2003-02-12;304,20
2003-02-13;307,60
2003-02-14;302,00
2003-02-15;296,10
2003-02-16;299,70
2003-02-17;299,80
2003-02-18;299,10
2003-02-19;299,50
2003-02-20;301,00
2003-02-21;299,00
2003-02-22;301,00
2003-02-23;301,90
2003-02-24;302,40
2003-02-25;304,90
2003-02-26;307,60
2003-02-27;299,20
2003-02-28;299,30
2003-03-01;301,50
2003-03-02;303,10
2003-03-03;304,20
2003-03-04;306,50
