fecha;tmin
2003-02-03;301,80
2003-02-04;302,40
2003-02-05;303,10
2003-02-06;300,10
2003-02-07;303,00
2003-02-08;297,50
2003-02-09;297,10
2003-02-10;297,40
2003-02-11;295,70
2003-02-12;293,60
2003-02-13;293,30
2003-02-14;292,80
2003-02-15;294,90
2003-02-16;297,90
2003-02-17;297,10
2003-02-18;294,80
2003-02-19;286,60
2003-02-20;285,70
2003-02-21;286,70
2003-02-22;290,10
2003-02-23;292,30
2003-02-24;296,10
2003-02-25;295,20
2003-02-26;295,90
2003-02-27;294,00
2003-02-28;293,40
2003-03-01;291,00
2003-03-02;293,00
2003-03-03;291,90
2003-03-04;291,50
