fecha;hrmean
2003-02-03;45,10
2003-02-04;42,57
2003-02-05;52,97
2003-02-06;59,63
2003-02-07;93,20
2003-02-08;93,82
2003-02-09;85,98
2003-02-10;85,20
2003-02-11;76,52
2003-02-12;64,68
2003-02-13;69,23
2003-02-14;75,74
2003-02-15;67,49
2003-02-16;63,13
2003-02-17;64,01
2003-02-18;62,59
2003-02-19;61,51
2003-02-20;60,98
2003-02-21;58,68
2003-02-22;53,65
2003-02-23;54,10
2003-02-24;78,58
2003-02-25;90,31
2003-02-26;95,93
2003-02-27;100,06
2003-02-28;99,03
2003-03-01;95,49
2003-03-02;99,41
2003-03-03;99,28
2003-03-04;98,99
