fecha;radsup
2003-02-03;25,99
2003-02-04;22,33
2003-02-05;21,43
2003-02-06;22,19
2003-02-07;19,20
2003-02-08;6,41
2003-02-09;10,89
2003-02-10;17,71
2003-02-11;26,15
2003-02-12;25,70
2003-02-13;23,83
2003-02-14;22,72
2003-02-15;25,16
2003-02-16;19,10
2003-02-17;3,41
2003-02-18;25,75
2003-02-19;26,07
2003-02-20;26,15
2003-02-21;26,38
2003-02-22;21,24
2003-02-23;10,10
2003-02-24;23,79
2003-02-25;10,65
2003-02-26;7,60
2003-02-27;5,75
2003-02-28;22,80
2003-03-01;24,87
2003-03-02;22,82
2003-03-03;21,59
2003-03-04;9,16
