fecha;tmax
2003-02-03;311,20
2003-02-04;309,10
2003-02-05;311,40
2003-02-06;309,90
2003-02-07;309,00
2003-02-08;304,50
2003-02-09;301,20
2003-02-10;304,90
2003-02-11;305,60
2003-02-12;305,80
2003-02-13;302,40
2003-02-14;304,70
2003-02-15;304,60
2003-02-16;303,90
2003-02-17;302,50
2003-02-18;304,30
2003-02-19;305,70
2003-02-20;310,00
2003-02-21;308,60
2003-02-22;304,80
2003-02-23;299,90
2003-02-24;305,30
2003-02-25;299,10
2003-02-26;299,90
2003-02-27;298,60
2003-02-28;301,50
2003-03-01;299,50
2003-03-02;299,00
2003-03-03;301,80
2003-03-04;306,00
