fecha;velviento
2003-02-03;3,38
2003-02-04;3,82
2003-02-05;2,90
2003-02-06;3,24
2003-02-07;3,81
2003-02-08;2,27
2003-02-09;1,69
2003-02-10;2,19
2003-02-11;2,49
2003-02-12;4,31
2003-02-13;3,59
2003-02-14;2,99
2003-02-15;2,57
2003-02-16;1,91
2003-02-17;2,56
2003-02-18;2,81
2003-02-19;2,71
2003-02-20;2,27
2003-02-21;2,42
2003-02-22;2,85
2003-02-23;2,58
2003-02-24;1,75
2003-02-25;1,59
2003-02-26;1,57
2003-02-27;2,42
2003-02-28;2,16
2003-03-01;2,89
2003-03-02;2,69
2003-03-03;1,58
2003-03-04;1,64
