fecha;tmax
2003-02-03;310,50
2003-02-04;311,00
2003-02-05;311,20
2003-02-06;311,90
2003-02-07;311,10
2003-02-08;305,20
2003-02-09;302,80
2003-02-10;304,00
2003-02-11;305,50
2003-02-12;305,70
2003-02-13;304,80
2003-02-14;306,10
2003-02-15;307,20
2003-02-16;307,20
2003-02-17;307,40
2003-02-18;307,40
2003-02-19;307,30
2003-02-20;307,40
2003-02-21;310,90
2003-02-22;308,70
2003-02-23;304,70
2003-02-24;298,70
2003-02-25;302,10
2003-02-26;305,70
2003-02-27;310,00
2003-02-28;308,50
2003-03-01;302,80
2003-03-02;299,30
2003-03-03;303,30
2003-03-04;306,00
