fecha;hrmean
2003-02-03;46,95
2003-02-04;41,21
2003-02-05;39,84
2003-02-06;50,81
2003-02-07;49,79
2003-02-08;86,50
2003-02-09;90,29
2003-02-10;93,73
2003-02-11;75,15
2003-02-12;67,35
2003-02-13;68,22
2003-02-14;65,99
2003-02-15;61,74
2003-02-16;58,20
2003-02-17;73,85
2003-02-18;67,81
2003-02-19;66,56
2003-02-20;64,18
2003-02-21;70,33
2003-02-22;70,06
2003-02-23;65,07
2003-02-24;75,89
2003-02-25;99,47
2003-02-26;99,75
2003-02-27;83,11
2003-02-28;76,21
2003-03-01;72,67
2003-03-02;69,65
2003-03-03;68,55
2003-03-04;71,57
