fecha;tmax
2009-01-14;310,60
2009-01-15;302,90
2009-01-16;300,20
2009-01-17;307,80
2009-01-18;305,40
2009-01-19;303,60
2009-01-20;299,60
2009-01-21;304,90
2009-01-22;304,30
2009-01-23;305,00
2009-01-24;310,70
2009-01-25;308,40
2009-01-26;312,70
2009-01-27;311,50
2009-01-28;312,20
2009-01-29;310,60
2009-01-30;302,00
2009-01-31;304,30
2009-02-01;309,80
2009-02-02;311,30
2009-02-03;304,60
2009-02-04;299,00
2009-02-05;305,40
2009-02-06;308,30
2009-02-07;301,70
2009-02-08;310,50
2009-02-09;302,40
2009-02-10;299,40
2009-02-11;305,50
2009-02-12;303,10
