fecha;radsup
2009-01-14;23,30
2009-01-15;19,47
2009-01-16;13,67
2009-01-17;9,96
2009-01-18;18,76
2009-01-19;13,04
2009-01-20;9,98
2009-01-21;25,78
2009-01-22;27,61
2009-01-23;28,55
2009-01-24;25,62
2009-01-25;23,60
2009-01-26;22,11
2009-01-27;17,22
2009-01-28;20,89
2009-01-29;19,31
2009-01-30;20,63
2009-01-31;26,15
2009-02-01;26,71
2009-02-02;25,04
2009-02-03;21,24
2009-02-04;18,15
2009-02-05;13,45
2009-02-06;17,70
2009-02-07;21,86
2009-02-08;18,46
2009-02-09;12,45
2009-02-10;16,42
2009-02-11;25,06
2009-02-12;20,28
