fecha;hrmean
2009-01-14;68,93
2009-01-15;81,54
2009-01-16;82,69
2009-01-17;74,68
2009-01-18;78,11
2009-01-19;81,07
2009-01-20;91,64
2009-01-21;72,56
2009-01-22;54,37
2009-01-23;61,63
2009-01-24;57,61
2009-01-25;61,79
2009-01-26;59,97
2009-01-27;53,80
2009-01-28;46,83
2009-01-29;56,57
2009-01-30;88,04
2009-01-31;79,75
2009-02-01;69,69
2009-02-02;67,10
2009-02-03;91,25
2009-02-04;93,94
2009-02-05;78,47
2009-02-06;74,12
2009-02-07;88,52
2009-02-08;71,04
2009-02-09;98,71
2009-02-10;89,77
2009-02-11;65,56
2009-02-12;47,89
