fecha;tmin
2009-01-14;296,00
2009-01-15;299,40
2009-01-16;297,80
2009-01-17;296,30
2009-01-18;296,50
2009-01-19;296,70
2009-01-20;292,90
2009-01-21;292,10
2009-01-22;293,40
2009-01-23;295,90
2009-01-24;297,90
2009-01-25;297,30
2009-01-26;296,90
2009-01-27;301,80
2009-01-28;301,60
2009-01-29;302,20
2009-01-30;295,90
2009-01-31;294,40
2009-02-01;295,90
2009-02-02;298,90
2009-02-03;299,40
2009-02-04;299,70
2009-02-05;299,00
2009-02-06;299,70
2009-02-07;299,60
2009-02-08;301,40
2009-02-09;299,90
2009-02-10;300,50
2009-02-11;301,50
2009-02-12;301,20
