fecha;tmin
2009-01-14;294,00
2009-01-15;295,00
2009-01-16;294,80
2009-01-17;295,50
2009-01-18;296,90
2009-01-19;297,40
2009-01-20;297,60
2009-01-21;296,70
2009-01-22;295,40
2009-01-23;295,50
2009-01-24;298,30
2009-01-25;298,50
2009-01-26;298,90
2009-01-27;298,40
2009-01-28;296,30
2009-01-29;296,00
2009-01-30;296,50
2009-01-31;297,50
2009-02-01;297,70
2009-02-02;297,60
2009-02-03;300,00
2009-02-04;299,70
2009-02-05;295,80
2009-02-06;295,10
2009-02-07;296,80
2009-02-08;297,10
2009-02-09;294,90
2009-02-10;294,70
2009-02-11;294,00
2009-02-12;297,60
