fecha;tmin
2009-01-14;296,20
2009-01-15;295,30
2009-01-16;296,50
2009-01-17;295,90
2009-01-18;297,40
2009-01-19;294,30
2009-01-20;293,00
2009-01-21;295,00
2009-01-22;291,40
2009-01-23;292,70
2009-01-24;295,50
2009-01-25;297,60
2009-01-26;298,20
2009-01-27;299,50
2009-01-28;293,70
2009-01-29;291,50
2009-01-30;292,10
2009-01-31;292,10
2009-02-01;295,30
2009-02-02;296,70
2009-02-03;296,40
2009-02-04;294,70
2009-02-05;295,50
2009-02-06;294,00
2009-02-07;295,70
2009-02-08;295,40
2009-02-09;296,30
2009-02-10;296,70
2009-02-11;297,00
2009-02-12;293,20
