fecha;tmax
2009-01-14;306,70
2009-01-15;305,50
2009-01-16;303,80
2009-01-17;306,10
2009-01-18;306,70
2009-01-19;305,20
2009-01-20;305,70
2009-01-21;309,20
2009-01-22;307,30
2009-01-23;308,60
2009-01-24;309,00
2009-01-25;309,40
2009-01-26;315,50
2009-01-27;306,30
2009-01-28;300,80
2009-01-29;302,60
2009-01-30;305,40
2009-01-31;304,90
2009-02-01;305,70
2009-02-02;301,30
2009-02-03;293,70
2009-02-04;299,30
2009-02-05;299,90
2009-02-06;301,50
2009-02-07;296,30
2009-02-08;303,00
2009-02-09;305,50
2009-02-10;305,50
2009-02-11;306,40
2009-02-12;300,40
