fecha;tmin
2009-01-14;295,70
2009-01-15;299,00
2009-01-16;296,30
2009-01-17;295,20
2009-01-18;296,60
2009-01-19;297,70
2009-01-20;296,10
2009-01-21;295,70
2009-01-22;294,50
2009-01-23;292,80
2009-01-24;293,80
2009-01-25;295,50
2009-01-26;297,50
2009-01-27;298,50
2009-01-28;298,00
2009-01-29;299,50
2009-01-30;298,80
2009-01-31;297,90
2009-02-01;297,40
2009-02-02;298,70
2009-02-03;298,70
2009-02-04;297,60
2009-02-05;295,30
2009-02-06;293,30
2009-02-07;293,10
2009-02-08;297,90
2009-02-09;300,40
2009-02-10;301,80
2009-02-11;302,80
2009-02-12;298,10
