fecha;hrmean
2009-01-14;68,86
2009-01-15;78,43
2009-01-16;100,70
2009-01-17;96,13
2009-01-18;75,58
2009-01-19;94,51
2009-01-20;83,73
2009-01-21;67,31
2009-01-22;56,57
2009-01-23;62,54
2009-01-24;61,47
2009-01-25;54,69
2009-01-26;52,61
2009-01-27;91,50
2009-01-28;95,09
2009-01-29;91,19
2009-01-30;93,28
2009-01-31;76,47
2009-02-01;94,92
2009-02-02;76,69
2009-02-03;77,77
2009-02-04;79,21
2009-02-05;66,34
2009-02-06;62,23
2009-02-07;62,27
2009-02-08;60,29
2009-02-09;60,00
2009-02-10;66,50
2009-02-11;97,18
2009-02-12;95,87
