fecha;hrmean
2009-01-14;72,86
2009-01-15;78,75
2009-01-16;72,62
2009-01-17;76,26
2009-01-18;57,73
2009-01-19;82,94
2009-01-20;76,65
2009-01-21;73,74
2009-01-22;85,69
2009-01-23;93,08
2009-01-24;77,18
2009-01-25;57,05
2009-01-26;69,63
2009-01-27;89,93
2009-01-28;81,61
2009-01-29;75,14
2009-01-30;75,39
2009-01-31;90,84
2009-02-01;93,52
2009-02-02;91,94
2009-02-03;87,16
2009-02-04;88,65
2009-02-05;64,12
2009-02-06;92,58
2009-02-07;75,10
2009-02-08;63,81
2009-02-09;68,39
2009-02-10;89,77
2009-02-11;86,31
2009-02-12;77,55
