fecha;hrmean
2009-01-14;63,15
2009-01-15;77,36
2009-01-16;76,23
2009-01-17;77,84
2009-01-18;91,42
2009-01-19;67,16
2009-01-20;52,06
2009-01-21;50,83
2009-01-22;49,29
2009-01-23;48,72
2009-01-24;51,47
2009-01-25;45,28
2009-01-26;47,58
2009-01-27;57,99
2009-01-28;46,70
2009-01-29;43,34
2009-01-30;76,88
2009-01-31;92,22
2009-02-01;88,92
2009-02-02;89,26
2009-02-03;58,49
2009-02-04;59,75
2009-02-05;63,35
2009-02-06;69,48
2009-02-07;76,04
2009-02-08;85,38
2009-02-09;81,86
2009-02-10;82,10
2009-02-11;84,19
2009-02-12;82,68
