fecha;velviento
2009-01-14;3,02
2009-01-15;1,81
2009-01-16;2,79
2009-01-17;2,32
2009-01-18;2,24
2009-01-19;4,91
2009-01-20;4,26
2009-01-21;2,73
2009-01-22;2,51
2009-01-23;1,85
2009-01-24;2,03
2009-01-25;2,43
2009-01-26;2,47
2009-01-27;4,03
2009-01-28;4,21
2009-01-29;3,07
2009-01-30;2,78
2009-01-31;2,79
2009-02-01;3,16
2009-02-02;3,57
2009-02-03;3,43
2009-02-04;2,15
2009-02-05;0,83
2009-02-06;1,45
2009-02-07;1,15
2009-02-08;2,03
2009-02-09;2,18
2009-02-10;2,85
2009-02-11;2,57
2009-02-12;4,87
