fecha;tmin
2009-01-14;294,40
2009-01-15;295,60
2009-01-16;295,90
2009-01-17;294,70
2009-01-18;296,60
2009-01-19;296,50
2009-01-20;295,30
2009-01-21;299,30
2009-01-22;294,40
2009-01-23;293,30
2009-01-24;293,70
2009-01-25;296,70
2009-01-26;299,30
2009-01-27;298,00
2009-01-28;297,20
2009-01-29;296,40
2009-01-30;294,90
2009-01-31;293,90
2009-02-01;292,80
2009-02-02;294,30
2009-02-03;295,40
2009-02-04;295,50
2009-02-05;296,40
2009-02-06;299,10
2009-02-07;296,30
2009-02-08;298,40
2009-02-09;301,40
2009-02-10;300,10
2009-02-11;297,80
2009-02-12;300,90
