fecha;radsup
2008-12-08;28,40
2008-12-09;8,41
2008-12-10;5,02
2008-12-11;21,29
2008-12-12;28,43
2008-12-13;28,47
2008-12-14;29,15
2008-12-15;29,61
2008-12-16;29,72
2008-12-17;29,20
2008-12-18;28,27
2008-12-19;28,93
2008-12-20;26,71
2008-12-21;28,79
2008-12-22;28,02
2008-12-23;22,84
2008-12-24;15,41
2008-12-25;15,69
2008-12-26;9,00
2008-12-27;2,90
2008-12-28;29,10
2008-12-29;28,89
2008-12-30;29,38
2008-12-31;29,81
2009-01-01;28,94
2009-01-02;29,60
2009-01-03;18,38
2009-01-04;3,13
2009-01-05;12,13
2009-01-06;27,52
