fecha;radsup
2008-12-08;27,07
2008-12-09;11,47
2008-12-10;5,19
2008-12-11;18,28
2008-12-12;26,46
2008-12-13;24,97
2008-12-14;25,02
2008-12-15;29,18
2008-12-16;29,83
2008-12-17;13,11
2008-12-18;21,22
2008-12-19;29,75
2008-12-20;30,06
2008-12-21;27,87
2008-12-22;27,42
2008-12-23;23,35
2008-12-24;26,90
2008-12-25;23,36
2008-12-26;19,14
2008-12-27;9,13
2008-12-28;27,75
2008-12-29;23,06
2008-12-30;7,91
2008-12-31;21,88
2009-01-01;27,38
2009-01-02;22,60
2009-01-03;26,23
2009-01-04;21,72
2009-01-05;4,86
2009-01-06;14,62
