fecha;tmax
2008-12-08;316,30
2008-12-09;308,20
2008-12-10;305,70
2008-12-11;296,70
2008-12-12;304,80
2008-12-13;306,10
2008-12-14;307,10
2008-12-15;313,50
2008-12-16;307,70
2008-12-17;304,50
2008-12-18;308,80
2008-12-19;311,20
2008-12-20;311,30
2008-12-21;308,70
2008-12-22;303,20
2008-12-23;294,50
2008-12-24;297,20
2008-12-25;299,20
2008-12-26;301,60
2008-12-27;304,30
2008-12-28;309,10
2008-12-29;299,70
2008-12-30;300,10
2008-12-31;301,50
2009-01-01;298,10
2009-01-02;304,50
2009-01-03;305,10
2009-01-04;305,90
2009-01-05;307,50
2009-01-06;305,90
