fecha;radsup
2008-12-08;28,55
2008-12-09;9,58
2008-12-10;10,88
2008-12-11;2,76
2008-12-12;12,30
2008-12-13;16,53
2008-12-14;28,58
2008-12-15;28,96
2008-12-16;29,35
2008-12-17;28,96
2008-12-18;19,89
2008-12-19;3,93
2008-12-20;29,14
2008-12-21;29,79
2008-12-22;28,93
2008-12-23;29,71
2008-12-24;29,34
2008-12-25;28,67
2008-12-26;22,20
2008-12-27;10,22
2008-12-28;5,45
2008-12-29;28,02
2008-12-30;29,58
2008-12-31;29,27
2009-01-01;29,42
2009-01-02;26,41
2009-01-03;28,23
2009-01-04;27,97
2009-01-05;5,70
2009-01-06;4,64
