fecha;tmin
2008-12-08;294,40
2008-12-09;298,30
2008-12-10;294,70
2008-12-11;294,10
2008-12-12;292,10
2008-12-13;294,90
2008-12-14;293,90
2008-12-15;293,20
2008-12-16;293,20
2008-12-17;293,00
2008-12-18;297,40
2008-12-19;295,80
2008-12-20;291,30
2008-12-21;287,50
2008-12-22;290,10
2008-12-23;292,30
2008-12-24;294,50
2008-12-25;296,60
2008-12-26;295,60
2008-12-27;295,10
2008-12-28;297,20
2008-12-29;296,40
2008-12-30;294,70
2008-12-31;296,90
2009-01-01;296,00
2009-01-02;296,10
2009-01-03;297,50
2009-01-04;298,50
2009-01-05;298,50
2009-01-06;295,10
