fecha;radsup
2008-12-08;28,54
2008-12-09;10,12
2008-12-10;9,37
2008-12-11;7,43
2008-12-12;24,17
2008-12-13;18,44
2008-12-14;21,79
2008-12-15;29,13
2008-12-16;21,04
2008-12-17;27,01
2008-12-18;29,51
2008-12-19;29,63
2008-12-20;29,75
2008-12-21;13,80
2008-12-22;5,13
2008-12-23;17,59
2008-12-24;24,59
2008-12-25;30,28
2008-12-26;30,12
2008-12-27;28,24
2008-12-28;18,68
2008-12-29;6,35
2008-12-30;6,45
2008-12-31;7,05
2009-01-01;14,46
2009-01-02;28,74
2009-01-03;29,00
2009-01-04;29,43
2009-01-05;22,21
2009-01-06;20,62
