fecha;tmin
2008-12-08;294,50
2008-12-09;295,90
2008-12-10;293,80
2008-12-11;290,10
2008-12-12;290,80
2008-12-13;291,30
2008-12-14;290,60
2008-12-15;291,10
2008-12-16;292,80
2008-12-17;294,00
2008-12-18;295,50
2008-12-19;298,30
2008-12-20;302,70
2008-12-21;300,10
2008-12-22;300,80
2008-12-23;301,20
2008-12-24;300,10
2008-12-25;296,40
2008-12-26;291,80
2008-12-27;288,10
2008-12-28;288,10
2008-12-29;286,20
2008-12-30;288,80
2008-12-31;291,80
2009-01-01;294,40
2009-01-02;294,80
2009-01-03;302,10
2009-01-04;287,50
2009-01-05;289,70
2009-01-06;289,40
