fecha;tmin
2008-12-08;296,20
2008-12-09;298,00
2008-12-10;294,70
2008-12-11;292,30
2008-12-12;289,80
2008-12-13;291,70
2008-12-14;291,20
2008-12-15;291,20
2008-12-16;292,80
2008-12-17;294,50
2008-12-18;298,10
2008-12-19;297,60
2008-12-20;291,90
2008-12-21;289,90
2008-12-22;293,20
2008-12-23;298,90
2008-12-24;298,40
2008-12-25;295,70
2008-12-26;290,70
2008-12-27;290,50
2008-12-28;295,70
2008-12-29;296,50
2008-12-30;294,80
2008-12-31;292,20
2009-01-01;292,10
2009-01-02;294,90
2009-01-03;294,20
2009-01-04;290,60
2009-01-05;289,20
2009-01-06;291,10
