fecha;radsup
2008-12-08;27,28
2008-12-09;3,70
2008-12-10;20,77
2008-12-11;19,77
2008-12-12;29,28
2008-12-13;28,86
2008-12-14;20,87
2008-12-15;29,34
2008-12-16;29,58
2008-12-17;28,19
2008-12-18;16,44
2008-12-19;26,92
2008-12-20;30,27
2008-12-21;27,42
2008-12-22;28,16
2008-12-23;15,13
2008-12-24;21,69
2008-12-25;25,77
2008-12-26;11,83
2008-12-27;15,55
2008-12-28;27,19
2008-12-29;16,75
2008-12-30;19,24
2008-12-31;5,61
2009-01-01;4,33
2009-01-02;21,81
2009-01-03;25,96
2009-01-04;28,87
2009-01-05;28,83
2009-01-06;16,15
