fecha;tmax
2008-12-08;316,40
2008-12-09;307,70
2008-12-10;299,10
2008-12-11;298,50
2008-12-12;303,20
2008-12-13;304,20
2008-12-14;306,30
2008-12-15;305,90
2008-12-16;309,50
2008-12-17;310,90
2008-12-18;309,60
2008-12-19;308,30
2008-12-20;309,30
2008-12-21;310,90
2008-12-22;311,60
2008-12-23;307,30
2008-12-24;306,30
2008-12-25;307,20
2008-12-26;307,60
2008-12-27;311,70
2008-12-28;303,40
2008-12-29;302,30
2008-12-30;302,90
2008-12-31;305,90
2009-01-01;307,90
2009-01-02;306,10
2009-01-03;309,30
2009-01-04;309,20
2009-01-05;301,60
2009-01-06;302,90
